n_class_A_carbapenemase_plasmidial,prop_carbapenemase_BD_plasmidial,n_esbl_plasmidial,n_genes_efflux_plasmidial,pct_contigs_plasmidial,n_plasmids_com_conjugacao,gc_diff_plasmid_cromossomo,Species,WHO_Priority
0,0,4,7,24.257425742574256,5,-2.719999999999999,Klebsiella pneumoniae,Critical
0,0,1,5,22.137404580152676,5,-1.009999999999998,Klebsiella pneumoniae,Critical
0,0,3,3,17.82178217821782,4,-1.5799999999999983,Klebsiella pneumoniae,Critical
0,0,1,4,22.085889570552148,6,-1.2000000000000028,Klebsiella pneumoniae,Critical
0,0,1,6,19.88950276243094,7,-0.759999999999998,Klebsiella pneumoniae,Critical
0,0,1,10,22.093023255813957,7,-1.5599999999999952,Klebsiella pneumoniae,Critical
0,0,2,2,24.52229299363057,31,-1.1600000000000037,Klebsiella pneumoniae,Critical
0,0,3,8,17.167381974248926,7,-1.1499999999999986,Klebsiella pneumoniae,Critical
0,0,3,4,22.61306532663317,7,-1.1499999999999986,Klebsiella pneumoniae,Critical
0,0,1,5,16.296296296296298,2,-0.0700000000000002,Klebsiella pneumoniae,Critical
0,0,2,8,23.711340206185564,5,-2.509999999999998,Klebsiella pneumoniae,Critical
0,0,1,3,15.789473684210526,2,-0.4400000000000048,Klebsiella pneumoniae,Critical
0,0,1,6,21.818181818181817,5,-1.1099999999999994,Klebsiella pneumoniae,Critical
0,0,1,11,25.657894736842103,7,-1.3399999999999963,Klebsiella pneumoniae,Critical
0,0,1,6,18.421052631578945,11,-1.2100000000000009,Klebsiella pneumoniae,Critical
0,0,2,3,16.923076923076923,3,-0.990000000000002,Klebsiella pneumoniae,Critical
0,0,2,11,25.454545454545453,8,-1.5899999999999963,Klebsiella pneumoniae,Critical
0,0,1,6,17.695473251028808,12,-1.1999999999999955,Klebsiella pneumoniae,Critical
0,0,1,2,11.627906976744184,0,0.3200000000000003,Klebsiella pneumoniae,Critical
0,0,3,9,25.0,7,-1.3500000000000014,Klebsiella pneumoniae,Critical
0,0,2,2,26.984126984126984,6,-3.760000000000005,Klebsiella pneumoniae,Critical
2,0,3,13,35.46099290780142,10,-1.6000000000000014,Klebsiella pneumoniae,Critical
2,0,4,17,41.333333333333336,16,-1.2299999999999969,Klebsiella pneumoniae,Critical
2,0,5,7,30.508474576271187,9,-2.279999999999994,Klebsiella pneumoniae,Critical
2,0,4,5,33.057851239669425,9,-1.0600000000000025,Klebsiella pneumoniae,Critical
2,0,2,4,33.093525179856115,6,-1.1599999999999966,Klebsiella pneumoniae,Critical
2,0,2,9,27.522935779816518,4,-0.730000000000004,Klebsiella pneumoniae,Critical
2,0,2,9,25.555555555555557,3,-0.740000000000002,Klebsiella pneumoniae,Critical
2,0,2,12,35.26570048309179,20,-0.8499999999999943,Klebsiella pneumoniae,Critical
2,0,2,15,31.70731707317073,14,-0.769999999999996,Klebsiella pneumoniae,Critical
1,0,3,9,29.357798165137616,8,-0.2199999999999988,Klebsiella pneumoniae,Critical
2,0,4,14,37.95620437956204,8,-1.0399999999999991,Klebsiella pneumoniae,Critical
2,0,1,12,33.89830508474576,16,-0.5200000000000031,Klebsiella pneumoniae,Critical
2,0,2,6,31.32530120481928,3,-0.7100000000000009,Klebsiella pneumoniae,Critical
1,0,1,9,26.956521739130437,3,-0.4399999999999977,Klebsiella pneumoniae,Critical
2,0,2,12,29.03225806451613,9,-0.6700000000000017,Klebsiella pneumoniae,Critical
1,0,2,6,29.09090909090909,6,-0.9200000000000016,Klebsiella pneumoniae,Critical
2,0,2,5,27.631578947368425,12,-1.2800000000000011,Klebsiella pneumoniae,Critical
2,0,1,7,30.136986301369863,14,-1.0799999999999983,Klebsiella pneumoniae,Critical
2,0,2,9,24.778761061946906,3,-0.7000000000000028,Klebsiella pneumoniae,Critical
2,0,2,10,31.27962085308057,13,-0.7999999999999972,Klebsiella pneumoniae,Critical
2,0,4,6,33.61344537815126,9,-1.6599999999999966,Klebsiella pneumoniae,Critical
0,0,2,14,36.0,4,-0.0600000000000022,Klebsiella pneumoniae,Critical
2,0,4,7,36.75213675213676,9,-1.259999999999998,Klebsiella pneumoniae,Critical
2,0,2,7,32.22222222222222,4,-1.5399999999999991,Klebsiella pneumoniae,Critical
2,0,3,9,30.69306930693069,5,-0.2899999999999991,Klebsiella pneumoniae,Critical
0,0,2,4,43.67816091954023,16,-3.8800000000000026,Klebsiella pneumoniae,Critical
0,0,2,4,33.80281690140845,3,-1.8299999999999983,Klebsiella pneumoniae,Critical
0,0,2,7,34.72222222222222,0,0.0200000000000031,Klebsiella pneumoniae,Critical
2,0,4,12,31.213872832369944,10,-0.6099999999999994,Klebsiella pneumoniae,Critical
1,0,1,8,35.64356435643564,13,-0.5600000000000023,Klebsiella pneumoniae,Critical
1,0,2,6,25.961538461538463,8,-1.1900000000000048,Klebsiella pneumoniae,Critical
0,0,1,11,29.88505747126437,4,-0.3100000000000023,Klebsiella pneumoniae,Critical
1,0,2,6,29.21348314606741,8,-1.3900000000000006,Klebsiella pneumoniae,Critical
1,0,2,6,21.34831460674157,3,-0.4200000000000017,Klebsiella pneumoniae,Critical
1,0,3,5,26.38888888888889,3,-2.890000000000001,Klebsiella pneumoniae,Critical
0,0,0,0,47.82608695652174,22,-3.519999999999996,Klebsiella pneumoniae,Critical
0,0,1,2,22.22222222222222,2,-2.9399999999999977,Klebsiella pneumoniae,Critical
0,0,1,5,28.78787878787879,0,-0.2700000000000031,Klebsiella pneumoniae,Critical
1,0,1,0,34.17085427135678,6,-2.519999999999996,Klebsiella pneumoniae,Critical
1,0,1,3,32.78688524590164,12,-2.710000000000001,Klebsiella pneumoniae,Critical
1,0,3,6,34.90566037735849,6,-4.140000000000001,Klebsiella pneumoniae,Critical
1,0,1,2,18.09210526315789,12,-1.4600000000000009,Klebsiella quasipneumoniae,Critical
0,1,0,0,66.66666666666666,2,-6.349999999999994,Klebsiella quasipneumoniae,Critical
0,0,1,7,37.5,5,-1.8099999999999952,Klebsiella pneumoniae,Critical
0,0,0,0,19.047619047619047,4,-3.68,Klebsiella pneumoniae,Critical
1,1,2,6,35.9375,4,-0.8100000000000023,Klebsiella pneumoniae,Critical
0,0,1,0,40.0,9,-8.229999999999997,Klebsiella pneumoniae,Critical
1,1,2,5,26.47058823529412,7,-2.8799999999999955,Klebsiella pneumoniae,Critical
1,0,1,6,20.51282051282051,4,-1.8100000000000025,Klebsiella pneumoniae,Critical
1,0,1,11,33.85826771653544,19,-1.970000000000006,Klebsiella pneumoniae,Critical
0,0,1,4,24.59016393442623,2,-0.7899999999999991,Klebsiella pneumoniae,Critical
1,0,1,1,30.23255813953488,14,-3.1099999999999994,Klebsiella pneumoniae,Critical
1,0,2,10,22.47191011235955,2,-1.2000000000000028,Klebsiella pneumoniae,Critical
1,1,2,4,25.49019607843137,7,-2.4200000000000017,Klebsiella pneumoniae,Critical
1,0,1,9,24.742268041237114,2,-0.4699999999999988,Klebsiella pneumoniae,Critical
0,0,1,8,18.84057971014493,2,0.0900000000000034,Klebsiella pneumoniae,Critical
1,0,1,5,30.88235294117647,15,-2.030000000000001,Klebsiella pneumoniae,Critical
1,0,2,6,30.76923076923077,8,-1.8799999999999957,Klebsiella pneumoniae,Critical
1,0,2,9,30.58823529411765,5,-1.5800000000000054,Klebsiella pneumoniae,Critical
1,0,2,6,32.37410071942446,13,-1.1199999999999974,Klebsiella pneumoniae,Critical
1,0,1,1,27.33812949640288,15,-2.259999999999998,Klebsiella pneumoniae,Critical
1,0,2,10,23.809523809523807,3,-0.7100000000000009,Klebsiella pneumoniae,Critical
0,0,1,5,25.675675675675677,3,-0.990000000000002,Klebsiella pneumoniae,Critical
1,0,1,9,25.0,2,-0.8900000000000006,Klebsiella pneumoniae,Critical
0,0,0,6,18.91891891891892,4,-2.3800000000000026,Klebsiella pneumoniae,Critical
1,0,2,10,25.742574257425744,3,-1.0399999999999991,Klebsiella pneumoniae,Critical
1,0,0,6,27.77777777777778,8,-1.1400000000000006,Klebsiella pneumoniae,Critical
1,0,1,7,33.587786259541986,18,-1.4299999999999995,Klebsiella pneumoniae,Critical
1,0,0,7,13.91304347826087,9,-1.0799999999999983,Klebsiella pneumoniae,Critical
0,0,1,9,22.058823529411764,4,-1.240000000000002,Klebsiella pneumoniae,Critical
0,0,1,7,28.155339805825243,10,-1.4200000000000017,Klebsiella pneumoniae,Critical
1,0,1,6,27.500000000000004,7,-1.5499999999999972,Klebsiella pneumoniae,Critical
1,0,2,4,35.77235772357724,18,-1.8999999999999984,Klebsiella pneumoniae,Critical
1,0,1,6,26.47058823529412,7,-1.8599999999999997,Klebsiella pneumoniae,Critical
1,0,2,4,30.985915492957744,16,-1.2899999999999991,Klebsiella pneumoniae,Critical
1,0,0,5,23.853211009174316,8,-1.490000000000002,Klebsiella pneumoniae,Critical
1,0,1,11,33.07086614173229,18,-2.3299999999999983,Klebsiella pneumoniae,Critical
1,0,0,1,14.117647058823527,3,-5.170000000000002,Klebsiella pneumoniae,Critical
1,0,0,7,28.155339805825243,8,-1.4299999999999995,Klebsiella pneumoniae,Critical
1,0,2,8,30.508474576271187,10,-0.1500000000000056,Klebsiella pneumoniae,Critical
0,0,2,6,28.8135593220339,0,-0.7600000000000051,Klebsiella pneumoniae,Critical
1,0,0,7,28.865979381443296,8,-1.0700000000000005,Klebsiella pneumoniae,Critical
0,0,1,8,28.57142857142857,4,-0.2700000000000031,Klebsiella pneumoniae,Critical
1,0,1,7,27.927927927927925,9,-1.1700000000000017,Klebsiella pneumoniae,Critical
1,0,1,5,29.166666666666668,7,-0.740000000000002,Klebsiella pneumoniae,Critical
1,0,0,4,29.230769230769237,4,-3.43,Klebsiella pneumoniae,Critical
0,0,2,1,22.22222222222222,2,-3.059999999999995,Klebsiella pneumoniae,Critical
1,0,3,3,25.0,3,-0.6400000000000006,Klebsiella pneumoniae,Critical
1,0,1,1,30.14705882352941,16,-3.199999999999996,Klebsiella pneumoniae,Critical
1,0,1,11,34.285714285714285,19,-1.7100000000000009,Klebsiella pneumoniae,Critical
1,0,1,11,30.46875,15,-2.3200000000000003,Klebsiella pneumoniae,Critical
1,0,2,10,25.51020408163265,2,-0.5200000000000031,Klebsiella pneumoniae,Critical
0,0,2,6,23.28767123287671,2,-1.0799999999999983,Klebsiella pneumoniae,Critical
1,0,2,4,33.582089552238806,17,-1.1799999999999995,Klebsiella pneumoniae,Critical
1,1,2,7,29.245283018867923,7,-2.539999999999999,Klebsiella pneumoniae,Critical
0,1,2,7,19.597989949748744,7,-1.1000000000000014,Klebsiella pneumoniae,Critical
0,0,0,0,66.66666666666666,1,-5.450000000000003,Klebsiella pneumoniae,Critical
0,0,0,0,66.66666666666666,1,-5.660000000000004,Klebsiella pneumoniae,Critical
0,0,0,0,66.66666666666666,1,-7.950000000000003,Klebsiella pneumoniae,Critical
0,0,2,1,50.0,1,-5.630000000000003,Klebsiella pneumoniae,Critical
0,0,2,1,66.66666666666666,1,-6.309999999999995,Klebsiella pneumoniae,Critical
1,0,3,0,75.0,3,-5.339999999999996,Klebsiella pneumoniae,Critical
1,0,3,0,75.0,3,-5.229999999999997,Klebsiella pneumoniae,Critical
0,0,1,6,30.0,0,-0.7199999999999989,Klebsiella pneumoniae,Critical
0,1,3,5,35.92233009708738,9,-1.4699999999999989,Klebsiella pneumoniae,Critical
0,0,2,2,80.0,1,-11.0,Klebsiella quasipneumoniae,Critical
1,0,3,3,38.13559322033898,15,-1.5700000000000005,Klebsiella pneumoniae,Critical
1,0,3,2,80.0,4,-5.409999999999997,Klebsiella pneumoniae,Critical
1,0,0,5,24.78386167146974,14,-1.1300000000000026,Klebsiella pneumoniae,Critical
0,0,1,7,19.52191235059761,9,-0.2899999999999991,Klebsiella pneumoniae,Critical
0,0,1,5,28.536585365853657,14,-1.9500000000000028,Klebsiella pneumoniae,Critical
0,1,3,5,24.187725631768952,6,-0.7800000000000011,Klebsiella pneumoniae,Critical
1,0,0,10,25.14450867052023,10,-2.3200000000000003,Klebsiella pneumoniae,Critical
1,0,2,9,31.686046511627907,28,-1.0699999999999932,Klebsiella pneumoniae,Critical
1,0,0,4,80.0,4,-4.219999999999999,Klebsiella pneumoniae,Critical
0,0,1,3,26.96629213483146,4,-1.220000000000006,Klebsiella pneumoniae,Critical
0,0,3,2,25.0,3,-4.969999999999999,Klebsiella pneumoniae,Critical
1,0,2,6,30.985915492957744,8,-2.3500000000000014,Klebsiella pneumoniae,Critical
1,0,3,3,34.31372549019608,9,-1.0899999999999963,Klebsiella pneumoniae,Critical
1,0,1,5,28.40909090909091,5,-2.0500000000000043,Klebsiella pneumoniae,Critical
1,0,2,12,33.69565217391305,9,-2.259999999999998,Klebsiella pneumoniae,Critical
1,0,2,2,23.63636363636364,2,-1.0700000000000005,Klebsiella pneumoniae,Critical
1,0,0,0,30.985915492957744,2,-7.290000000000006,Klebsiella pneumoniae,Critical
1,0,3,6,39.80582524271845,12,-1.1899999999999975,Klebsiella pneumoniae,Critical
1,0,2,7,28.39506172839506,7,-1.8100000000000025,Klebsiella pneumoniae,Critical
1,0,1,3,27.160493827160494,3,-1.0900000000000034,Klebsiella pneumoniae,Critical
1,0,2,11,34.065934065934066,10,-2.289999999999999,Klebsiella pneumoniae,Critical
1,0,0,5,23.28767123287671,4,-0.3499999999999943,Klebsiella pneumoniae,Critical
1,0,1,1,25.0,4,-0.7600000000000051,Klebsiella pneumoniae,Critical
1,0,2,9,28.421052631578945,3,0.029999999999994,Klebsiella pneumoniae,Critical
1,0,2,3,36.8,17,-1.3599999999999994,Klebsiella pneumoniae,Critical
1,0,1,6,35.23809523809524,7,-1.4100000000000037,Klebsiella pneumoniae,Critical
1,0,2,3,36.26373626373626,6,-1.6799999999999995,Klebsiella pneumoniae,Critical
0,1,2,7,39.795918367346935,9,-2.259999999999998,Klebsiella pneumoniae,Critical
1,0,3,2,33.9622641509434,9,-1.1799999999999995,Klebsiella pneumoniae,Critical
1,0,1,2,13.48314606741573,2,0.1000000000000014,Klebsiella pneumoniae,Critical
1,0,2,3,20.43010752688172,4,-0.8599999999999994,Klebsiella pneumoniae,Critical
1,0,3,2,37.2093023255814,20,-1.9600000000000009,Klebsiella pneumoniae,Critical
1,0,1,6,20.930232558139537,3,-0.3799999999999954,Klebsiella pneumoniae,Critical
0,0,1,3,25.71428571428571,2,-0.6599999999999966,Klebsiella pneumoniae,Critical
1,0,1,5,6.896551724137931,1,-0.3999999999999986,Klebsiella pneumoniae,Critical
1,0,2,11,33.33333333333333,7,-1.8999999999999984,Klebsiella pneumoniae,Critical
1,0,2,10,27.27272727272727,4,-0.240000000000002,Klebsiella pneumoniae,Critical
1,0,1,6,29.069767441860467,4,-0.6000000000000014,Klebsiella pneumoniae,Critical
1,0,2,6,29.850746268656717,7,-2.660000000000004,Klebsiella pneumoniae,Critical
1,0,1,3,28.8135593220339,4,-0.9699999999999988,Klebsiella pneumoniae,Critical
1,0,1,3,29.166666666666668,3,-3.1299999999999955,Klebsiella pneumoniae,Critical
1,0,1,7,32.69230769230769,10,-2.740000000000002,Klebsiella pneumoniae,Critical
1,0,3,2,42.42424242424242,15,-1.490000000000002,Klebsiella pneumoniae,Critical
1,0,1,5,30.17241379310345,15,-1.3299999999999983,Klebsiella pneumoniae,Critical
1,0,1,3,29.03225806451613,4,-0.720000000000006,Klebsiella pneumoniae,Critical
1,0,1,8,27.58620689655172,6,-1.9899999999999949,Klebsiella pneumoniae,Critical
1,0,1,2,29.11392405063291,3,-1.3000000000000045,Klebsiella pneumoniae,Critical
1,0,2,8,32.5,7,-1.3500000000000014,Klebsiella pneumoniae,Critical
1,0,1,6,35.526315789473685,12,-1.470000000000006,Klebsiella pneumoniae,Critical
1,0,1,3,28.71287128712871,4,-0.4200000000000017,Klebsiella pneumoniae,Critical
1,0,1,4,23.170731707317078,4,-0.3299999999999983,Klebsiella pneumoniae,Critical
1,0,2,9,25.842696629213485,3,-0.5500000000000043,Klebsiella pneumoniae,Critical
1,0,2,2,16.363636363636363,2,-0.5800000000000054,Klebsiella pneumoniae,Critical
1,0,2,7,28.125,9,-3.1300000000000026,Klebsiella pneumoniae,Critical
1,0,2,7,34.523809523809526,9,-2.25,Klebsiella pneumoniae,Critical
1,0,1,0,18.181818181818183,2,-0.0200000000000031,Klebsiella pneumoniae,Critical
1,0,1,3,38.55421686746988,5,-6.32,Klebsiella pneumoniae,Critical
1,0,0,5,30.20833333333333,7,-1.1200000000000043,Klebsiella pneumoniae,Critical
0,1,3,2,43.29268292682927,24,-2.8300000000000054,Klebsiella pneumoniae,Critical
1,0,2,9,34.065934065934066,12,-2.699999999999996,Klebsiella pneumoniae,Critical
1,0,2,6,23.809523809523807,4,-0.75,Klebsiella pneumoniae,Critical
1,0,1,5,12.34567901234568,2,-1.1299999999999957,Klebsiella pneumoniae,Critical
1,0,1,3,28.37837837837838,4,-3.1599999999999966,Klebsiella pneumoniae,Critical
1,0,2,4,30.48780487804878,5,-2.68,Klebsiella pneumoniae,Critical
0,0,1,6,18.6046511627907,2,0.7199999999999989,Klebsiella pneumoniae,Critical
1,0,1,3,25.97402597402597,3,-3.1499999999999986,Klebsiella pneumoniae,Critical
1,0,1,2,17.24137931034483,2,-0.3299999999999983,Klebsiella pneumoniae,Critical
1,0,1,5,24.0,10,-1.0200000000000031,Klebsiella pneumoniae,Critical
1,0,0,5,30.434782608695656,6,-0.9399999999999976,Klebsiella pneumoniae,Critical
1,0,2,5,26.31578947368421,3,-1.019999999999996,Klebsiella pneumoniae,Critical
1,0,2,4,29.48717948717949,4,-0.1000000000000014,Klebsiella pneumoniae,Critical
1,0,0,7,30.303030303030305,9,-1.4299999999999995,Klebsiella pneumoniae,Critical
1,0,3,6,30.58823529411765,9,-2.9399999999999977,Klebsiella pneumoniae,Critical
1,0,2,9,31.08108108108108,9,-1.6300000000000026,Klebsiella pneumoniae,Critical
1,0,1,3,26.86567164179105,3,-3.43,Klebsiella pneumoniae,Critical
1,0,0,2,24.675324675324678,5,-0.6600000000000037,Klebsiella pneumoniae,Critical
1,0,2,3,20.73170731707317,3,-1.4899999999999949,Klebsiella pneumoniae,Critical
1,0,1,3,26.506024096385545,3,-0.3499999999999943,Klebsiella pneumoniae,Critical
1,0,1,3,31.944444444444443,5,-3.490000000000002,Klebsiella pneumoniae,Critical
1,0,2,12,33.6734693877551,7,-1.480000000000004,Klebsiella pneumoniae,Critical
1,0,2,2,26.5625,3,-0.8100000000000023,Klebsiella pneumoniae,Critical
1,0,3,6,29.629629629629623,9,-2.890000000000001,Klebsiella pneumoniae,Critical
1,0,1,9,35.294117647058826,10,-2.509999999999998,Klebsiella pneumoniae,Critical
1,0,1,5,6.349206349206349,1,-0.0700000000000002,Klebsiella pneumoniae,Critical
1,0,2,11,31.57894736842105,10,-2.18,Klebsiella pneumoniae,Critical
1,0,1,7,28.865979381443296,6,-1.6599999999999966,Klebsiella pneumoniae,Critical
1,0,1,3,30.0,3,-0.4000000000000057,Klebsiella pneumoniae,Critical
1,0,1,5,17.073170731707318,2,-1.1599999999999966,Klebsiella pneumoniae,Critical
1,0,3,6,29.48717948717949,8,-2.809999999999995,Klebsiella pneumoniae,Critical
1,0,2,3,28.04878048780488,5,-1.3999999999999986,Klebsiella pneumoniae,Critical
1,0,2,4,27.160493827160494,3,-0.8099999999999952,Klebsiella pneumoniae,Critical
1,0,1,2,25.233644859813083,7,-1.3800000000000026,Klebsiella pneumoniae,Critical
1,0,1,3,21.73913043478261,6,-1.269999999999996,Klebsiella pneumoniae,Critical
1,0,2,9,33.33333333333333,8,-2.030000000000001,Klebsiella pneumoniae,Critical
1,0,2,8,34.375,8,-1.990000000000002,Klebsiella pneumoniae,Critical
1,0,2,5,26.373626373626376,5,-2.469999999999999,Klebsiella pneumoniae,Critical
1,0,2,6,26.666666666666668,7,-2.740000000000002,Klebsiella pneumoniae,Critical
0,0,0,1,35.714285714285715,6,-3.160000000000004,Klebsiella pneumoniae,Critical
1,0,1,3,18.055555555555557,2,0.6499999999999986,Klebsiella pneumoniae,Critical
1,0,3,6,33.75,9,-2.1099999999999994,Klebsiella pneumoniae,Critical
1,0,3,3,32.72727272727273,11,-1.9600000000000009,Klebsiella pneumoniae,Critical
1,0,1,7,26.08695652173913,5,-1.3200000000000005,Klebsiella pneumoniae,Critical
1,0,2,8,34.14634146341464,8,-1.9600000000000009,Klebsiella pneumoniae,Critical
1,0,3,2,17.24137931034483,2,-1.8099999999999952,Klebsiella pneumoniae,Critical
1,0,1,3,27.536231884057973,4,-0.6300000000000026,Klebsiella pneumoniae,Critical
1,0,1,4,26.595744680851062,5,-0.8900000000000006,Klebsiella pneumoniae,Critical
1,0,1,5,18.29268292682927,4,-1.2299999999999969,Klebsiella pneumoniae,Critical
0,0,2,10,23.07692307692308,7,-0.7899999999999991,Klebsiella pneumoniae,Critical
1,0,2,9,27.058823529411764,4,-0.7399999999999949,Klebsiella pneumoniae,Critical
1,0,1,6,26.5625,3,-0.6200000000000045,Klebsiella pneumoniae,Critical
1,0,1,3,29.245283018867923,8,-2.260000000000005,Klebsiella pneumoniae,Critical
1,0,1,6,35.77235772357724,12,-1.4799999999999969,Klebsiella pneumoniae,Critical
0,0,0,0,12.5,1,-0.2899999999999991,Serratia marcescens,Critical
0,0,0,0,7.142857142857142,1,-0.3400000000000034,Serratia marcescens,Critical
0,1,0,8,20.56737588652482,3,0.4399999999999977,Citrobacter freundii,Critical
2,0,4,9,24.571428571428573,6,-1.949999999999996,Enterobacter hormaechei,Critical
0,0,0,2,13.157894736842104,1,-1.8299999999999983,Enterobacter hormaechei,Critical
0,0,0,6,26.47058823529412,6,-0.8800000000000026,Enterobacter asburiae,Critical
1,0,0,1,50.0,2,0.3999999999999986,Enterobacter roggenkampii,Critical
1,0,0,1,60.0,2,-2.280000000000001,Enterobacter roggenkampii,Critical
1,0,0,1,66.66666666666666,2,-0.029999999999994,Enterobacter roggenkampii,Critical
1,0,0,1,28.57142857142857,2,-0.4200000000000017,Enterobacter roggenkampii,Critical
1,0,0,1,70.0,2,0.3100000000000023,Enterobacter roggenkampii,Critical
1,0,0,1,71.42857142857143,2,-2.229999999999997,Enterobacter roggenkampii,Critical
